knee_angle,knee_cross,hip_angle,hip_cross,back_angle,knee_label,hip_label,back_label,overall_label
108.62,0.1186,76.96,-0.028,36.08,1,2,0,1
62.28,0.7025,48.44,-0.1284,79.04,3,3,3,3
96.94,0.4228,98.28,0.1061,49.58,1,0,0,1
53.47,0.7956,39.26,0.168,79.3,3,3,3,3
142.28,0.1717,145.7,-0.1316,35.43,3,3,0,3
87.25,0.1046,93.77,0.1557,44.86,0,0,0,0
89.31,0.1058,91.9,0.0028,64.87,0,0,1,1
87.76,0.4219,89.47,0.1,32.25,1,0,0,1
105.28,0.4964,108.4,0.1922,64.08,1,1,1,1
97.86,0.0016,83.3,0.0417,45.16,0,0,0,0
90.04,0.3267,89.59,-0.0886,42.69,1,0,0,1
97.63,-0.1211,95.07,-0.0469,68.54,0,0,3,3
86.73,0.082,95.34,0.1503,35.47,0,0,0,0
58.15,0.858,56.14,0.0557,81.5,3,3,3,3
99.18,-0.1543,88.01,-0.1398,47.59,0,0,0,0
87.39,-0.3774,95.88,0.1948,40.63,2,0,0,2
46.77,0.1397,92.04,-0.0298,34.84,3,0,0,3
86.63,-0.1241,82.5,-0.0347,38.67,0,0,0,0
88.67,-0.0939,80.4,0.1406,62.61,0,0,1,1
98.58,-0.8414,93.66,-0.1729,36.56,3,0,0,3
66.43,0.7242,48.43,0.1522,77.74,3,3,3,3
86.87,0.3079,81.21,-0.0667,41.86,1,0,0,1
50.88,0.7991,54.59,-0.0705,86.99,3,3,3,3
84.49,0.3837,98.8,0.0693,34.19,1,0,0,1
102.79,0.1281,80.56,0.0162,44.6,1,0,0,1
78.15,-0.1015,91.33,-0.1563,26.83,2,0,2,2
98.84,-0.2886,109.57,-0.1158,37.14,2,1,0,1
94.16,-0.0076,91.45,0.0968,31.99,0,0,0,0
94.49,0.1549,85.32,0.1282,36.7,0,0,0,0
90.53,0.1868,96.89,-0.0197,58.7,0,0,1,1
87.36,0.0209,65.17,0.074,44.88,0,2,0,2
101.03,-0.2581,85.56,-0.0045,51.43,2,0,1,1
139.55,-0.1387,143.77,0.0249,37.21,3,3,0,3
91.48,-0.2438,96.25,-0.0981,28.75,2,0,2,2
88.97,0.1583,92.24,-0.1334,35.6,0,0,0,0
92.04,0.4373,99.74,-0.0037,32.5,1,0,0,1
105.45,0.4811,114.43,0.1875,60.07,1,1,1,1
92.12,-0.1362,87.16,-0.025,20.43,0,0,2,2
88.31,-0.6546,83.46,-0.0075,38.78,3,0,0,3
98.13,-0.0098,81.67,0.1089,43.69,0,0,0,0
92.61,0.1082,92.24,-0.0013,32.46,0,0,0,0
132.12,0.2343,118.09,0.1369,35.55,3,3,0,3
98.85,-0.0091,66.65,-0.0476,37.32,0,2,0,2
87.59,0.1698,69.36,-0.1167,32.11,0,2,0,2
91.94,-0.1776,83.57,0.0301,79.46,0,0,3,3
86.52,0.5137,99.35,-0.1487,44.7,1,0,0,1
88.76,-0.304,97.19,-0.0648,31.02,2,0,0,2
94.93,0.102,90.31,-0.0144,67.84,0,0,3,3
100.17,0.405,86.56,0.1271,43.19,1,0,0,1
106.94,0.0846,95.14,-0.1918,36.81,1,0,0,1
73.72,-0.2389,88.87,0.059,37.77,2,0,0,2
90.96,0.0445,88.9,0.0204,54.25,0,0,1,1
98.98,0.1201,85.97,-0.016,36.24,0,0,0,0
92.35,-0.629,95.4,-0.1315,34.99,3,0,0,3
92.76,-0.4327,88.4,0.1219,45.12,2,0,0,2
97.74,-0.0278,98.36,0.0732,57.4,0,0,1,1
75.74,-0.0609,96.96,-0.1478,31.06,2,0,0,2
93.0,-0.627,82.77,0.1781,36.02,3,0,0,3
90.94,0.0,86.39,-0.0893,36.36,0,0,0,0
90.26,-0.0249,95.48,0.051,48.75,0,0,0,0
129.2,0.1737,135.54,-0.0008,37.25,3,3,0,3
75.55,-0.5203,75.11,-0.0239,28.51,2,2,2,2
74.3,0.1283,96.42,-0.0748,48.28,2,0,0,2
90.56,0.0174,94.79,-0.096,35.58,0,0,0,0
90.95,-0.2029,87.12,0.0655,43.66,0,0,0,0
89.84,-0.0312,91.95,0.0088,45.67,0,0,0,0
96.43,-0.2238,103.32,-0.1111,31.45,0,1,0,1
117.78,-0.2152,121.55,0.0334,44.39,3,3,0,3
87.0,0.4356,87.61,0.0706,41.07,1,0,0,1
102.63,0.0777,95.11,0.1274,35.75,1,0,0,1
112.62,0.3628,104.84,0.0946,60.16,1,1,1,1
93.7,-0.4874,83.82,-0.0059,47.79,2,0,0,2
60.38,0.7442,32.99,0.0765,86.83,3,3,3,3
84.93,0.7526,96.66,-0.0772,41.46,3,0,0,3
88.5,0.0904,81.98,0.0654,37.9,0,0,0,0
87.95,-0.4295,84.53,0.0125,36.55,2,0,0,2
97.08,0.5132,85.89,-0.018,46.85,1,0,0,1
85.3,0.1234,92.26,0.0377,36.74,0,0,0,0
89.81,-0.1236,71.22,0.072,39.23,0,2,0,2
62.99,0.7894,53.83,0.1702,75.5,3,3,3,3
96.38,0.196,92.71,0.0647,30.57,0,0,0,0
95.25,0.0304,95.24,-0.1302,45.82,0,0,0,0
97.09,-0.2703,94.1,0.0283,36.94,2,0,0,2
61.5,-0.0612,93.56,0.1736,33.71,3,0,0,3
109.35,0.1204,97.79,0.0238,51.45,1,0,1,1
92.87,-0.0607,86.29,0.1048,38.0,0,0,0,0
94.68,-0.1609,81.58,0.038,32.2,0,0,0,0
86.28,0.0021,98.66,-0.1075,43.02,0,0,0,0
92.68,0.0437,84.07,0.0457,37.67,0,0,0,0
102.18,-0.1162,97.29,0.0114,48.38,1,0,0,1
93.93,0.5814,89.42,0.047,45.47,3,0,0,3
87.64,0.0319,90.96,-0.0958,33.28,0,0,0,0
96.13,-0.2709,114.74,-0.0171,38.05,2,1,0,1
94.03,0.0643,83.34,0.0194,47.24,0,0,0,0
110.92,-0.1173,88.91,0.1618,44.63,1,0,0,1
111.04,-0.0376,95.19,-0.1817,38.67,1,0,0,1
93.88,0.4911,92.56,-0.088,35.5,1,0,0,1
92.04,-0.3597,97.02,0.1165,21.26,2,0,2,2
79.6,0.1905,87.21,0.1669,32.12,2,0,0,2
97.55,-0.1649,72.98,-0.1186,49.75,0,2,0,2
94.96,0.1088,66.67,-0.0015,39.21,0,2,0,2
58.02,0.0481,95.66,0.1137,44.23,3,0,0,3
87.96,0.1744,104.97,0.0733,43.26,0,1,0,1
99.22,0.0495,96.52,-0.1318,45.52,0,0,0,0
88.37,-0.4526,90.56,-0.016,40.33,2,0,0,2
94.6,0.8407,85.36,-0.157,39.51,3,0,0,3
93.91,-0.3849,93.77,-0.1274,39.77,2,0,0,2
88.43,0.4633,96.78,-0.0379,46.78,1,0,0,1
139.82,-0.1184,121.83,0.0589,33.47,3,3,0,3
94.81,0.0493,89.22,0.0724,38.53,0,0,0,0
86.01,0.0264,110.92,0.1054,43.57,0,1,0,1
106.97,0.0509,82.93,-0.004,34.3,1,0,0,1
92.43,0.2037,64.05,-0.0176,31.22,0,2,0,2
64.99,0.8099,48.3,0.0189,65.33,3,3,3,3
77.5,-0.4531,63.84,-0.0618,27.47,2,2,2,2
89.65,0.1047,80.02,0.0529,46.57,0,0,0,0
90.93,-0.1493,98.07,0.0565,46.04,0,0,0,0
77.97,-0.0647,92.58,-0.1061,32.7,2,0,0,2
91.35,-0.0498,91.04,0.0343,40.07,0,0,0,0
73.13,-0.3247,75.04,-0.0857,17.5,2,2,2,2
58.68,0.8009,34.87,-0.0287,82.0,3,3,3,3
90.31,-0.0403,71.28,0.1872,31.86,0,2,0,2
94.48,0.3731,81.97,-0.0455,33.86,1,0,0,1
96.19,-0.1247,94.78,0.1719,15.63,0,0,2,2
77.54,-0.5159,64.12,-0.168,20.17,2,2,2,2
83.28,0.0177,97.62,0.1303,42.91,2,0,0,2
126.77,-0.2008,136.42,0.0037,44.31,3,3,0,3
77.94,0.1674,81.57,-0.0067,31.01,2,0,0,2
96.08,0.8467,84.12,-0.0752,35.89,3,0,0,3
90.49,-0.3725,104.96,0.0183,40.46,2,1,0,1
80.8,-0.0316,90.3,0.1435,44.81,2,0,0,2
110.08,0.2956,108.18,0.0923,51.73,1,1,1,1
80.96,0.0989,96.74,-0.0818,36.01,2,0,0,2
94.39,0.0222,95.41,-0.1703,60.16,0,0,1,1
95.03,0.018,96.74,0.0551,38.31,0,0,0,0
105.89,-0.0019,99.5,0.0535,34.67,1,0,0,1
92.48,0.1705,82.27,0.0284,61.27,0,0,1,1
105.31,0.2965,97.42,-0.1418,46.53,1,0,0,1
81.8,-0.3338,69.27,-0.1258,30.78,2,2,0,2
64.08,-0.1147,85.81,0.1211,37.98,3,0,0,3
85.33,0.1782,70.89,-0.0929,32.84,0,2,0,2
90.23,-0.0639,84.31,-0.1325,44.45,0,0,0,0
91.81,-0.2073,71.75,-0.159,37.79,0,2,0,2
140.43,0.0786,125.61,0.143,44.59,3,3,0,3
97.73,-0.1236,87.58,-0.0529,44.68,0,0,0,0
98.86,0.5287,107.95,0.0271,63.86,1,1,1,1
108.19,0.4989,105.5,0.0499,61.18,1,1,1,1
54.61,0.7272,52.17,-0.0215,68.32,3,3,3,3
90.5,-0.1003,83.58,0.1501,31.52,0,0,0,0
58.38,0.7806,48.49,-0.0119,72.58,3,3,3,3
47.87,0.183,93.56,0.0812,48.28,3,0,0,3
97.84,-0.3303,82.51,0.1028,74.66,2,0,3,3
85.49,0.146,66.14,-0.0139,40.08,0,2,0,2
94.96,-0.5081,81.57,0.0076,36.52,2,0,0,2
88.09,-0.1174,85.06,-0.1083,28.54,0,0,2,2
86.89,-0.0829,87.38,0.0311,36.73,0,0,0,0
86.95,-0.0404,94.1,-0.007,53.36,0,0,1,1
91.7,0.4974,91.88,0.1432,36.49,1,0,0,1
95.67,-0.1725,63.38,-0.0885,46.7,0,2,0,2
98.83,-0.6504,89.35,0.1695,42.46,3,0,0,3
108.23,0.4515,105.23,-0.1155,59.41,1,1,1,1
95.41,-0.4273,85.86,0.0292,47.63,2,0,0,2
105.79,-0.1451,104.77,0.0507,37.63,1,1,0,1
96.36,0.1531,83.57,0.0042,23.03,0,0,2,2
133.35,-0.0214,135.93,-0.0766,46.77,3,3,0,3
96.35,0.0567,90.86,0.0167,38.88,0,0,0,0
88.11,0.1003,94.49,-0.0323,37.95,0,0,0,0
95.55,-0.1849,99.22,0.1031,19.54,0,0,2,2
105.68,-0.2131,91.67,0.0694,75.32,1,0,3,3
98.13,-0.125,83.38,0.032,35.79,0,0,0,0
92.44,-0.3736,91.15,0.0165,43.64,2,0,0,2
76.5,0.1368,96.75,0.0114,33.75,2,0,0,2
47.45,0.8381,49.04,-0.1341,73.9,3,3,3,3
57.88,0.6983,48.5,-0.1591,71.69,3,3,3,3
62.38,0.7671,33.52,0.0078,81.97,3,3,3,3
93.58,-0.8042,89.75,0.09,31.01,3,0,0,3
99.2,0.0514,76.39,-0.1627,42.17,0,2,0,2
99.82,-0.377,82.41,0.0478,49.13,2,0,0,2
95.69,-0.0658,83.61,0.0636,33.74,0,0,0,0
85.51,0.1313,80.34,-0.0087,48.61,0,0,0,0
103.19,0.2717,111.36,-0.1504,53.24,1,1,1,1
97.05,0.0042,94.59,-0.0417,36.77,0,0,0,0
86.92,0.1069,93.42,0.0422,41.92,0,0,0,0
86.26,-0.6991,89.65,-0.0928,34.48,3,0,0,3
90.52,-0.7776,97.48,-0.1314,44.32,3,0,0,3
96.46,0.014,84.46,0.0225,42.93,0,0,0,0
99.17,-0.0397,97.31,0.0252,33.19,0,0,0,0
85.48,-0.1265,71.79,-0.0739,34.04,0,2,0,2
96.78,0.0353,85.35,-0.034,46.58,0,0,0,0
96.12,0.114,61.74,-0.1451,39.04,0,2,0,2
97.34,0.2607,89.75,-0.0816,71.97,1,0,3,3
99.13,0.1603,80.56,0.0364,36.3,0,0,0,0
94.98,-0.0631,95.96,-0.0158,36.87,0,0,0,0
86.92,0.0193,97.25,0.0606,34.57,0,0,0,0
75.86,-0.4068,82.91,-0.0478,15.89,2,0,2,2
88.19,-0.2325,71.55,0.0793,40.72,0,2,0,2
83.83,-0.8164,96.78,-0.0978,45.26,3,0,0,3
91.48,0.2838,94.51,-0.0443,32.22,1,0,0,1
90.77,-0.1522,95.08,-0.1773,24.03,0,0,2,2
107.72,0.5004,102.11,-0.0431,54.79,1,1,1,1
94.49,-0.0182,86.74,0.1432,33.05,0,0,0,0
87.22,0.0021,82.15,-0.0005,46.71,0,0,0,0
104.88,0.2516,110.3,0.1148,55.05,1,1,1,1
99.03,0.3885,102.23,0.173,57.33,1,1,1,1
96.98,-0.1346,88.28,0.0363,25.35,0,0,2,2
91.34,-0.1269,98.25,0.1023,86.83,0,0,3,3
90.99,-0.2702,110.67,-0.0073,49.41,2,1,0,1
72.19,-0.1104,91.7,0.0536,31.09,2,0,0,2
95.77,-0.049,83.44,-0.026,45.83,0,0,0,0
89.86,-0.0584,81.93,0.1297,25.99,0,0,2,2
84.42,0.3792,82.5,-0.1287,49.4,1,0,0,1
92.24,0.482,97.42,-0.0152,33.54,1,0,0,1
90.99,-0.8852,93.42,-0.0031,42.46,3,0,0,3
89.43,-0.5668,81.22,-0.055,34.85,3,0,0,3
87.39,0.0824,91.38,-0.0891,32.12,0,0,0,0
76.08,-0.144,77.7,0.016,47.14,2,2,0,2
47.36,0.764,56.74,0.1698,71.86,3,3,3,3
85.89,-0.0196,87.61,-0.0301,52.85,0,0,1,1
87.15,-0.1053,105.89,0.0388,46.77,0,1,0,1
76.6,-0.039,91.93,0.1447,43.69,2,0,0,2
98.15,-0.1269,66.04,0.1115,32.6,0,2,0,2
89.56,0.8241,96.76,0.1768,51.28,3,0,1,3
54.26,0.0851,89.7,0.0917,47.68,3,0,0,3
46.09,-0.1163,88.46,0.0232,37.58,3,0,0,3
97.92,0.1249,87.99,-0.098,45.56,0,0,0,0
110.55,0.2851,107.77,0.0645,60.07,1,1,1,1
58.66,-0.1868,85.33,-0.0705,35.84,3,0,0,3
84.73,-0.476,89.93,-0.0282,31.41,2,0,0,2
89.55,-0.2096,113.28,-0.0199,41.67,0,1,0,1
94.35,-0.4643,94.54,0.0906,48.16,2,0,0,2
96.17,-0.7785,93.96,0.1475,32.45,3,0,0,3
89.54,-0.6472,87.59,-0.0422,46.92,3,0,0,3
95.77,-0.4863,86.73,-0.0319,32.81,2,0,0,2
98.93,0.739,98.19,0.0416,37.35,3,0,0,3
87.46,-0.1506,92.78,0.0115,44.59,0,0,0,0
87.32,0.0664,87.55,0.1504,38.96,0,0,0,0
106.9,0.3252,104.64,0.0694,60.18,1,1,1,1
44.83,-0.0922,86.47,0.0351,47.12,3,0,0,3
86.41,-0.4906,87.97,0.01,28.1,2,0,2,2
66.85,-0.1237,87.93,-0.1225,33.79,3,0,0,3
99.98,0.6966,83.89,-0.0702,49.27,3,0,0,3
89.66,-0.1461,91.07,0.1964,34.7,0,0,0,0
76.67,-0.4415,73.22,0.0832,19.66,2,2,2,2
68.1,0.5981,40.02,-0.0295,80.69,3,3,3,3
72.46,0.1951,90.03,0.1229,41.44,2,0,0,2
68.12,0.0586,101.62,0.2598,52.21,3,1,1,3
113.78,0.3434,101.87,-0.1729,52.88,1,1,1,1
76.83,-0.0478,86.2,0.1856,33.26,2,0,0,2
83.75,-0.4865,77.01,0.0479,19.75,2,2,2,2
54.78,0.6404,48.66,-0.04,75.39,3,3,3,3
86.35,-0.1707,86.69,-0.0564,31.17,0,0,0,0
93.88,-0.0285,94.3,-0.1932,31.83,0,0,0,0
89.67,0.1583,62.77,0.1098,46.15,0,2,0,2
63.82,0.6469,39.5,0.1071,85.88,3,3,3,3
86.24,-0.2029,111.91,-0.0886,51.72,0,1,1,1
95.89,0.0144,80.09,-0.0802,46.76,0,0,0,0
62.23,-0.0973,93.98,-0.0326,38.14,3,0,0,3
98.25,0.1382,109.97,0.0918,47.07,0,1,0,1
103.39,-0.0343,89.98,-0.0683,49.73,1,0,0,1
88.17,-0.0095,65.23,-0.152,35.15,0,2,0,2
122.07,0.3004,119.43,0.0191,39.34,1,3,0,3
73.46,-0.0876,97.08,0.0217,30.8,2,0,0,2
45.46,-0.1309,85.81,-0.0895,46.39,3,0,0,3
94.12,0.3417,87.67,-0.1386,42.24,1,0,0,1
86.7,-0.5046,66.75,0.0213,27.21,2,2,2,2
61.79,0.771,54.29,-0.133,81.6,3,3,3,3
84.11,0.3638,97.54,0.0704,39.24,1,0,0,1
69.78,-0.4739,67.99,-0.0588,24.6,2,2,2,2
88.85,0.1802,81.86,0.1451,30.38,0,0,0,0
80.34,-0.5314,70.3,0.1788,31.92,2,2,0,2
90.09,-0.439,94.49,0.0375,37.19,2,0,0,2
121.85,0.2258,116.85,0.0976,48.17,3,3,0,3
91.22,0.131,88.5,0.0463,48.41,0,0,0,0
93.56,0.1714,108.74,-0.1136,36.2,0,1,0,1
95.97,-0.1263,91.16,-0.0078,34.7,0,0,0,0
94.48,0.2917,93.32,0.1845,49.99,1,0,0,1
76.05,-0.073,86.45,-0.0028,37.59,2,0,0,2
89.91,0.0538,87.12,0.0508,44.88,0,0,0,0
95.66,0.3186,96.94,0.1377,38.49,1,0,0,1
96.37,0.3581,88.68,-0.1233,37.58,1,0,0,1
95.64,0.5605,96.34,0.0334,41.06,3,0,0,3
42.38,0.8674,57.12,0.0266,67.26,3,3,3,3
89.63,-0.0015,99.0,-0.023,43.58,0,0,0,0
79.07,-0.2559,60.61,-0.116,24.63,2,2,2,2
61.67,0.059,86.09,0.0402,35.75,3,0,0,3
50.75,0.933,41.05,-0.1879,85.88,3,3,3,3
85.49,-0.1625,83.25,-0.0458,30.43,0,0,0,0
52.33,0.0698,93.97,-0.1058,34.47,3,0,0,3
88.46,0.0224,72.68,-0.0049,37.76,0,2,0,2
97.51,0.0551,97.18,0.0639,18.11,0,0,2,2
139.66,-0.0167,117.71,-0.0314,34.27,3,3,0,3
96.5,0.0881,89.63,0.0815,81.13,0,0,3,3
90.19,0.2918,82.79,0.0937,33.51,1,0,0,1
139.98,-0.1973,136.82,0.1191,46.5,3,3,0,3
102.23,0.1256,77.14,0.0094,40.56,1,2,0,1
103.73,0.3446,109.43,-0.0822,53.26,1,1,1,1
97.8,0.0412,93.89,-0.1297,47.31,0,0,0,0
99.02,0.2133,61.09,-0.0188,31.51,0,2,0,2
109.27,-0.0073,85.29,0.1404,34.58,1,0,0,1
91.15,-0.252,111.79,0.1166,39.97,2,1,0,1
91.89,-0.0591,76.12,-0.0158,38.95,0,2,0,2
134.7,0.1394,125.09,-0.0197,48.36,3,3,0,3
98.76,-0.3244,89.48,0.0976,43.32,2,0,0,2
88.11,0.4086,89.37,-0.1296,42.47,1,0,0,1
86.29,-0.087,75.5,0.1081,80.54,0,2,3,3
96.46,-0.1339,83.94,0.121,42.91,0,0,0,0
101.31,-0.4806,95.79,-0.1222,42.59,2,0,0,2
92.53,-0.2688,88.16,0.0735,79.01,2,0,3,3
87.69,0.0041,80.2,-0.1077,48.2,0,0,0,0
131.01,0.2145,137.66,-0.1673,42.53,3,3,0,3
92.33,0.1083,87.59,0.0468,35.01,0,0,0,0
96.1,-0.1498,89.65,-0.0407,73.02,0,0,3,3
99.94,-0.0978,96.17,0.1011,46.84,0,0,0,0
113.24,0.4994,110.7,0.0891,60.72,1,1,1,1
94.83,0.1638,66.51,-0.0042,32.75,0,2,0,2
76.52,0.2046,93.35,-0.043,44.07,2,0,0,2
106.18,0.544,112.06,-0.1952,51.23,1,1,1,1
92.36,-0.0091,91.39,0.0127,43.37,0,0,0,0
94.18,-0.4825,93.08,-0.017,38.62,2,0,0,2
90.49,-0.0693,93.92,0.0177,46.23,0,0,0,0
97.35,-0.0526,101.72,0.1863,58.65,0,1,1,1
89.55,-0.0333,97.98,0.0582,37.54,0,0,0,0
90.18,-0.3787,90.87,-0.106,39.23,2,0,0,2
85.83,0.1327,91.28,-0.0411,60.66,0,0,1,1
92.81,-0.1571,83.45,-0.0955,37.65,0,0,0,0
98.09,-0.0441,89.55,-0.0422,33.97,0,0,0,0
77.39,-0.2443,80.32,0.1274,23.26,2,0,2,2
58.64,0.6803,41.64,0.0444,74.43,3,3,3,3
101.05,-0.9509,84.51,0.0059,30.73,3,0,0,3
67.37,0.8237,44.12,-0.1037,82.65,3,3,3,3
90.64,-0.4174,92.28,-0.0928,40.71,2,0,0,2
94.78,-0.0606,84.66,0.1122,43.23,0,0,0,0
94.06,-0.5068,83.69,0.1441,47.78,2,0,0,2
80.32,-0.3368,61.71,-0.005,22.49,2,2,2,2
97.22,-0.1515,77.73,-0.1252,21.29,0,2,2,2
103.23,0.5173,113.04,-0.2138,64.4,1,1,1,1
53.2,0.7622,53.99,0.1503,76.63,3,3,3,3
104.21,0.2459,89.97,0.0286,39.71,1,0,0,1
96.92,-0.2995,83.73,-0.1454,39.77,2,0,0,2
89.77,0.0399,78.02,-0.0846,45.07,0,2,0,2
83.96,-0.0785,63.85,-0.0078,53.96,2,2,1,2
88.7,0.6272,89.58,0.1494,41.99,3,0,0,3
111.58,-0.0673,96.09,-0.1543,28.61,1,0,2,1
93.32,-0.0871,87.59,0.0547,41.08,0,0,0,0
146.72,0.2103,126.26,0.1788,30.14,3,3,0,3
96.62,0.7293,81.88,-0.0965,40.18,3,0,0,3
95.9,-0.2277,87.27,0.0496,78.73,0,0,3,3
85.79,-0.1175,94.01,-0.0391,34.64,0,0,0,0
90.44,0.0437,81.27,0.0137,76.2,0,0,3,3
95.85,-0.1885,81.42,0.0815,36.94,0,0,0,0
96.55,0.5001,93.71,-0.0451,42.67,1,0,0,1
106.55,-0.3506,83.99,-0.1582,37.58,2,0,0,2
86.9,0.0826,93.98,-0.1296,33.78,0,0,0,0
97.64,0.0044,104.68,-0.0384,48.3,0,1,0,1
78.75,-0.0777,91.05,0.0757,31.23,2,0,0,2
79.8,-0.1207,97.82,0.1789,22.97,2,0,2,2
78.17,-0.1638,98.94,-0.0701,69.82,2,0,3,3
93.33,-0.7303,85.56,0.1495,31.73,3,0,0,3
95.47,0.0037,84.01,-0.0342,25.85,0,0,2,2
88.28,-0.0005,91.81,0.1121,55.13,0,0,1,1
90.72,-0.2833,91.37,-0.086,37.1,2,0,0,2
96.75,0.7316,79.64,0.1538,30.61,3,3,0,3
51.78,0.0501,87.47,-0.0028,33.33,3,0,0,3
95.58,0.0929,83.7,0.095,39.65,0,0,0,0
96.29,-0.1333,89.92,-0.091,36.31,0,0,0,0
95.85,-0.0273,99.23,-0.1513,36.72,0,0,0,0
87.55,0.0632,80.58,0.0604,20.91,0,0,2,2
89.57,-0.0872,97.17,0.0146,45.58,0,0,0,0
85.03,0.5301,95.05,-0.0772,46.59,1,0,0,1
94.17,-0.2343,77.22,0.053,20.77,0,2,2,2
95.94,0.0991,98.84,0.1744,70.88,0,0,3,3
79.42,-0.0854,86.14,0.2,31.87,2,0,0,2
89.97,0.0942,84.57,0.0358,44.75,0,0,0,0
92.26,-0.0483,86.91,0.1201,28.45,0,0,2,2
72.58,0.0384,85.63,0.0147,40.57,2,0,0,2
49.01,-0.1224,99.49,-0.114,46.27,3,0,0,3
97.06,-0.2096,96.43,0.0594,68.86,0,0,3,3
96.9,-0.8389,83.67,-0.1223,32.91,3,0,0,3
91.06,-0.2606,88.86,0.1777,37.62,2,0,0,2
96.07,-0.4138,88.35,-0.0101,38.85,2,0,0,2
85.27,-0.4525,84.89,0.0306,34.86,2,0,0,2
102.25,-0.2555,66.51,0.0016,46.99,2,2,0,2
90.34,0.0305,96.62,0.1724,54.63,0,0,1,1
49.0,0.8249,55.92,0.1678,74.56,3,3,3,3
99.15,-0.1466,88.31,-0.1446,37.42,0,0,0,0
66.11,-0.0181,83.94,-0.0182,32.19,3,0,0,3
85.02,-0.4436,67.46,0.0119,25.22,2,2,2,2
89.96,-0.071,92.12,-0.0761,33.13,0,0,0,0
96.85,-0.4178,80.73,0.0857,38.66,2,0,0,2
88.58,-0.0901,92.15,-0.1319,39.03,0,0,0,0
93.08,0.1171,94.08,0.0278,38.5,0,0,0,0
111.36,0.0247,91.37,0.0248,45.06,1,0,0,1
110.56,-0.2324,84.36,-0.0774,37.52,1,0,0,1
88.69,0.8201,101.99,-0.0826,47.59,3,1,0,3
113.04,0.433,102.54,-0.1491,58.08,1,1,1,1
87.91,0.1763,87.66,-0.1195,56.81,0,0,1,1
86.73,0.2484,88.05,0.1759,44.21,1,0,0,1
92.74,-0.1448,97.9,0.1058,71.83,0,0,3,3
88.59,-0.2899,85.84,-0.0189,68.42,2,0,3,3
49.61,0.7947,42.39,0.0062,78.1,3,3,3,3
98.17,-0.1351,77.0,0.1242,49.67,0,2,0,2
102.5,-0.3578,78.81,-0.0502,48.45,2,2,0,2
82.7,0.0824,87.7,0.0391,46.09,2,0,0,2
94.01,-0.5678,97.3,0.0231,35.74,3,0,0,3
93.7,-0.5632,89.55,0.1472,47.9,3,0,0,3
65.35,0.0493,85.14,0.0668,30.96,3,0,0,3
90.57,0.1673,60.6,-0.0259,33.1,0,2,0,2
81.81,0.2365,96.72,0.1693,28.54,2,0,2,2
94.08,0.3441,91.56,0.0507,38.54,1,0,0,1
90.8,-0.5773,92.13,0.1292,33.62,3,0,0,3
80.21,-0.3878,80.37,0.1068,26.29,2,0,2,2
109.57,0.0637,98.85,0.0022,40.2,1,0,0,1
86.61,-0.0853,85.86,0.1135,40.44,0,0,0,0
61.97,0.753,43.7,0.0961,79.15,3,3,3,3
92.14,0.0709,84.64,-0.2037,34.77,0,0,0,0
86.74,-0.2041,88.61,0.1317,41.87,0,0,0,0
97.18,0.1087,87.14,-0.0544,47.43,0,0,0,0
101.92,0.1421,83.89,-0.0545,56.62,1,0,1,1
107.36,0.2762,96.38,0.0454,39.25,1,0,0,1
95.37,-0.1239,74.5,-0.0208,36.44,0,2,0,2
92.13,0.1491,96.29,0.2333,31.17,0,0,0,0
51.85,0.6043,37.99,0.176,88.83,3,3,3,3
88.54,-0.1375,84.03,0.1856,34.64,0,0,0,0
96.4,-0.0168,85.95,-0.1421,68.26,0,0,3,3
98.53,0.0636,112.19,-0.0088,34.64,0,1,0,1
91.96,-0.0389,87.94,-0.1283,33.25,0,0,0,0
94.16,0.1063,91.41,-0.1399,83.98,0,0,3,3
94.53,-0.2692,82.98,-0.0405,36.38,2,0,0,2
92.08,0.4528,99.28,-0.0128,34.7,1,0,0,1
74.06,0.0711,78.83,0.1697,43.49,2,2,0,2
93.37,-0.0188,63.99,-0.02,35.14,0,2,0,2
84.77,0.3871,83.29,-0.0855,46.81,1,0,0,1
92.94,-0.0818,69.02,-0.1004,35.26,0,2,0,2
83.84,-0.8434,88.33,0.1033,46.07,3,0,0,3
99.03,0.0438,82.86,-0.1116,19.29,0,0,2,2
76.78,0.1676,92.71,-0.0415,35.09,2,0,0,2
84.28,-0.2822,80.26,0.1014,46.37,2,0,0,2
88.55,0.1263,88.64,0.0717,31.2,0,0,0,0
91.15,-0.486,93.09,0.0085,44.05,2,0,0,2
94.54,-0.1038,86.81,-0.1485,41.28,0,0,0,0
90.08,-0.2724,98.15,-0.0298,46.07,2,0,0,2
104.99,0.4002,107.49,-0.1398,55.29,1,1,1,1
107.6,0.3743,113.16,-0.0435,61.22,1,1,1,1
91.52,-0.111,104.2,0.0392,35.46,0,1,0,1
79.35,0.0651,98.38,0.101,47.81,2,0,0,2
88.96,0.1814,104.15,-0.1252,46.23,0,1,0,1
138.0,-0.1234,130.51,0.0814,47.06,3,3,0,3
86.28,0.0052,108.24,0.0083,35.01,0,1,0,1
94.72,-0.1491,86.51,0.1563,19.44,0,0,2,2
91.5,-0.7678,94.48,-0.0269,48.33,3,0,0,3
99.76,-0.4663,95.22,0.0066,35.52,2,0,0,2
95.72,0.1102,89.48,-0.0778,48.84,0,0,0,0
69.3,0.7981,62.83,0.1215,71.06,3,2,3,3
